title,youtube,description,song_writer,style,key,lyrics,music_notes
ယေရှုကြောင့်သာ,,,,,"<p>V1 : အကြီးမြတ်ဆုံး ဒီချစ်ခြင်းနဲ့အတူ &hellip;&nbsp;</p>

<p>ကားတိုင်ထက် ကိုယ်တော်အသက်စွန့်ပြီ &hellip;&nbsp;</p>

<p>လောကီသားတွေ နားမလည် နိုင်လည်း &hellip;&nbsp;</p>

<p>အသွေးတော်နှင့် ကိုယ်တော်ရွေးခဲ့ပြီး &hellip;&nbsp;</p>

<p>အသက်ထာဝရ ကိုယ်တော်ပေးခဲ့ပြီ &hellip;</p>

<p>လက်ခံသောသူအတွက် ဒါဟာအခမဲ့ &hellip;</p>

<p>Cho : ယေရှုကြောင့်သာ &hellip; အသက်ရှင်သည် &hellip;&nbsp;</p>

<p>ယေရှုကြောင့်သာ &hellip; သီချင်းဆိုသည် &hellip; &nbsp;</p>

<p>ယေရှုကြောင့်သာ &hellip; ပြည့်စုံသည် &hellip; ယေရှုကြောင့်ဘဲ &hellip;&hellip; &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<br />
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<br />
ယေရှုကြောင့်သာ &hellip; လွတ်မြောက်ခြင်း &hellip;&nbsp;</p>

<p>ယေရှုကြောင့်သာ &hellip; ဝမ်းမြောက်ခြင်း &hellip;&nbsp;</p>

<p>ယေရှုကြောင့်သာ &hellip; ဖြောင့်မတ်ခြင်း &hellip; (ယေရှုကြောင့်ဘဲ)2</p>

<p>ညစ်ပေတဲ့ ဒီအပြစ်ဆိုးများကို &hellip;&nbsp;</p>

<p>အသွေးတော်နဲ့ စင်အောင်ဆေးခဲ့ပြီ &hellip; &nbsp;&nbsp;&nbsp;<br />
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<br />
ဖြောင့်မတ်ခြင်း အမွေအား သူ အပိုင်ပေးခဲ့ &hellip; &nbsp;&nbsp;&nbsp;&nbsp;<br />
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<br />
ကတိတော်အတိုင်း သူစေလွတ်ခဲ့ပြီ &hellip;&nbsp;</p>

<p>အနူးညံ့ဆုံး အို သန့်ရှင်းဝိညာဉ် &hellip; &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<br />
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<br />
နေ့ရက်တိုင်း အစဉ်အမြဲ အတူပါရှိခဲ့ &hellip;<br />
&nbsp;</p>",
ငြိမ်ဝပ်,,,,,"<p>V1 အတောင်အောက်မှာ&hellip; ဝှက်ထားမူပါ &hellip; &nbsp;&nbsp;&nbsp;&nbsp;<br />
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<br />
&nbsp;စောင့်ထိန်းပါ&hellip; တန်ခိုးကြီး လက်တော်ဝယ်&hellip;</p>

<p>Cho: ပင်လယ်လှိုင်းလုံးရယ်&hellip; မိုးကြိုးထန်ချိန်&hellip;</p>

<p>လေဟုန်စီးအဖနှင့် မုန်တိုင်းများအထက်&hellip;</p>

<p>ကိုယ်တော်အုပ်စိုးအရှင်&hellip; လှိုင်းလုံးတွေအပေါ်&hellip;</p>

<p>ကိုယ်တော်ရှင်ကြောင့်သာ ငြိမ်ဝပ်လျက်နေမည်</p>

<p>V2 ကိုယ်တော်၌သာ&hellip; ခိုနားစေပါ&nbsp;</p>

<p>&nbsp;ခက်ခဲချိန်... ကိုယ်တော့် တန်ခိုး ယုံကြည် &hellip;<br />
&nbsp;</p>",
"သီဆို ဟာလေလုယာ",,,,,"<p>Cho : သီဆို (ဟာလေလုယာ)၂&nbsp;<br />
ချီးမွမ်းရန် အလွန်ထိုက်တန်&nbsp;<br />
(ဟာလေလုယာ)၂ &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<br />
ယေရှုရှင် အကျွန်ုပ်၏ ခရစ်တော်ရှင်</p>

<p>V1 : ယေရှုဘုရား ကယ်တင်သောအရှင်<br />
&nbsp;ကောင်းမြတ်မှု ကိုယ်တော်မှ တစ်ပါးမရှိ&nbsp;<br />
ကယ်တင်သောအရှင် နာမတော် &nbsp;<br />
ဘုန်းကြီးစေ ကမ္ဘာအဆက်ဆက် ကိုးကွယ်မည်</p>

<p>Cho : သီဆို (ဟာလေလုယာ)၂&nbsp;<br />
ချီးမွမ်းရန် အလွန်ထိုက်တန်&nbsp;<br />
(ဟာလေလုယာ)၂ &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<br />
ယေရှုရှင် အကျွန်ုပ်၏ ခရစ်တော်ရှင်</p>

<p>V2 : ကြင်နာသောသခင် ယိုစီးခဲ့&nbsp;<br />
သွေးစက်တွေ ကျွန်ုပ်အတွက် အပြစ်လွတ်ခြင်း&nbsp;<br />
ထံတော်ပါးမှာ ထိုမေတ္တာ&nbsp;<br />
နှိုင်းမရှိပါ ကယ်နှုတ်ခဲ့ သူ့ချစ်ခြင်း</p>

<p>Cho : သီဆို (ဟာလေလုယာ)၂&nbsp;<br />
ချီးမွမ်းရန် အလွန်ထိုက်တန်&nbsp;<br />
(ဟာလေလုယာ)၂ &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<br />
ယေရှုရှင် အကျွန်ုပ်၏ ခရစ်တော်ရှင်<br />
&nbsp;&nbsp;&nbsp;&nbsp;</p>",
ကျွန်ုပ်၏ဘုရား,,,,,"<p>V1 ကောင်းကင်ထက်မှာ ကိုယ့်တော်လက်ရာများ&nbsp;</p>

<p>မြေကြီးတပြင်လုံးမှာ အလွန်ထူးဆန်းခြင်းတွေ&nbsp;</p>

<p>သက်ရှိအရာများနဲ့ သက်မဲ့အရာရာပိုင်စိုးသော&nbsp;</p>

<p>အကျွန်ုပ်၏ဘုရား ကိုယ်တော်ရှင်တစ်ပါးတည်း</p>

<p>Cho: ဖန်ဆင်းသောအရှင် ဘုန်းကြီးသခင် လောကီသားတို့ဘုရင်&nbsp;</p>

<p>အို ကျွန်ုပ်ယဇ်ပလ္လင်မှာ နှလုံးသားတင်ကာ ချီးမွမ်းဂုဏ်ပြုရာ&nbsp;</p>

<p>အစဉ်အမြဲတည်သော ချစ်ခြင်းနဲ့ ကျွန်ုပ်ဝိညာဉ်အား ရွေးနုတ်ခဲ့&nbsp;</p>

<p>ကျွန်ုပ်၏ဘုရား ကျွန်ုပ်ကိုးကွယ်ရာ</p>

<p>V2 အသက်ရှုတိုင်းမှာ သခင့်ကျေးဇူးတော်များ&nbsp;</p>

<p>ဂရုဏာလက်တော် အစဉ်အမြဲ မစနေ</p>

<p>အသွေးနဲ့ အသက်ပေးလို့ ကျွန်ုပ်ဝိညာဉ်ကို &nbsp;&nbsp;ကယ်လွှတ်ခဲ့</p>

<p>&nbsp;ရွေးနုတ်ခြင်း ကိုယ်တော်ရှင်တစ်ပါးတည်း &hellip;&nbsp;<br />
&nbsp;</p>",
"Mighty to Save",,,,,"<p>V1 : Everyone needs compassion,&nbsp;<br />
Love that&rsquo;s never failing;&nbsp;<br />
Let mercy fall on me<br />
Everyone needs forgiveness,&nbsp;<br />
The kindness of a Savior;&nbsp;<br />
The Hope of nations.</p>

<p>Cho:&nbsp;&nbsp;&nbsp;&nbsp;Savior, He can move the mountains,<br />
&nbsp;&nbsp;&nbsp;&nbsp;My God is Mighty to save,<br />
&nbsp;&nbsp;&nbsp;&nbsp;He is Mighty to save.<br />
&nbsp;&nbsp;&nbsp;&nbsp;Forever, Author of salvation,<br />
&nbsp;&nbsp;&nbsp;&nbsp;He rose and conquered the grave,<br />
&nbsp;&nbsp;&nbsp;&nbsp;Jesus conquered the grave.<br />
&nbsp; &nbsp;<br />
V2: &nbsp; &nbsp;So take me as You find me,<br />
&nbsp; &nbsp; All my fears and failures,<br />
&nbsp;&nbsp;&nbsp;&nbsp;Fill my life again.<br />
I give my life to follow,<br />
Everything I believe in,<br />
Now I surrender. &nbsp;(Cho:)</p>

<p>&nbsp;&nbsp;&nbsp;&nbsp;(Shine your light and let the whole world &nbsp;see,&nbsp;<br />
&nbsp; &nbsp; We are shining for the glory of the &nbsp;&nbsp;&nbsp;&nbsp;risen King Jesus)2&nbsp;<br />
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Cho:)2<br />
&nbsp;</p>",
ဧမာနွေလ,,,,,"<p>V1 : ကိုယ်တော်မပါရင်လေ &hellip;&nbsp;<br />
ဘယ်လိုအစပြုရမှာလဲ&nbsp;<br />
ဒီလောကကြီးထဲမှာ &hellip;&nbsp;<br />
ဘယ်လို ရပ်တည်နိုင်မှာလဲ&nbsp;</p>

<p>V2 : အရာရာမှာလေ &hellip;&nbsp;<br />
ကိုယ်တော်အတူရှိခဲ့ရင်လေ&nbsp;<br />
ဒီဘဝ ပင်လယ်ကြီးထဲမှာ &hellip;&nbsp;<br />
ကျွန်ုပ် ဦးတည်ရာ မဲ့နေတယ် &hellip;</p>

<p>Cho : အို &hellip; ယေရှုရှင် &nbsp;ကျွန်ုပ်နှင့် အမြဲအတူရှိသော ဧမာနွေလ&nbsp;<br />
ကျွန်ုပ်ရဲ့ဘဝဟာ ကိုယ်တော်မြတ်သာ&nbsp;<br />
ကိုယ်တော်နဲ့ အတူ &nbsp;အစဉ်မြဲရှိချင်သူ&nbsp;<br />
ကိုယ်တော်ပေးတဲ့ အသက်နဲ့အသက်ရှင်သူ&nbsp;<br />
ကျွန်ုပ်အားအချိန်တိုင်း သတိနဲ့ ကြည်ရှုသူ&hellip;ဧမာနွေလ&hellip;&nbsp;<br />
&nbsp;</p>",
ကိုယ်တော်ရှိနေတယ်,,,,,"<p>V1 : စုံစမ်းခြင်းတွေကို ရင်ဆိုင်ရလည်း&nbsp;</p>

<p>အခက်ခဲပြသနာများ သင်ကြုံတွေ့လည်းလေ&nbsp;</p>

<p>အရာရာကို ပိုင်သသူ ကိုယ်တော်ရှိနေတယ်&nbsp;</p>

<p>ခံစားရ ဒုက္ခတွေအတွက် သူဖြေရှင်းခဲ့</p>

<p>V2 : တစ်ယောက်တည်း အထီးကျန်ပြီး အဖော်မဲ့လို့</p>

<p>အားငယ်နေပြီလားလေ&nbsp;</p>

<p>ချစ်ခြင်းမေတ္တာရှင် ကိုယ်တော်ရှိနေတယ်&nbsp;</p>

<p>သင့်နားအမြဲရှိကာရယ် အဖော်ပြုပေးမယ်</p>

<p>Cho နေ့ရက်အချိန်တိုင်းမှာ&nbsp;</p>

<p>ကိုယ်တော့်ရဲ့ဂရုဏာသစ် ခံစားရပြီ&nbsp;</p>

<p>ဘာလိုသေးလို့လဲ</p>

<p>&nbsp;ကျေးဇူးတော်ကြောင့်သာ&nbsp;</p>

<p>လာမည့်နေ့ အနာဂတ်အတွက် မမှုတော့ပါ&nbsp;</p>

<p>ကိုယ်တော်ရှိနေတယ်</p>",
"ဆာလံ : ၁၁၇",,,,,"<p>လူမျိုး အပေါင်းတို့ ထာဝရ ဘုရားကို ချီးမွမ်းကြလော့ &nbsp;&nbsp;</p>

<p>လူနွယ်အပေါင်းတို့ အလွန်ချီးမွမ်းကြလော့</p>

<p>အကြောင်းမူကား ငါတို့၌ ဂရုဏာတော်ကြီးလှ၏&nbsp;</p>

<p>ထာဝရ ဘုရား၏ သစ္စာတော်သည် အစဉ်အမြဲတည်၏ &nbsp;<br />
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<br />
(ဟာလေလုယာ &hellip; )4 ဟာ &hellip; ဟာ &hellip; ဟာလေလုယာ &hellip;<br />
&nbsp;</p>",
အသက်ရှိသောသူအပေါင်း,,,,,"<p>V1 : အသက်ရှိသော သူအပေါင်း ကိုယ်တော်အားချီးမွမ်းကြ&nbsp;</p>

<p>ဂုဏ်တော်ချီးမွမ်းသံများ ကမ္ဘာမြေပြင် တစ်ခုလုံးပျံ့နှံ့စေ&nbsp;</p>

<p>V2 : အရှေ့နှင့်အနောက် တောင်မြောက် ပင်လယ်လှိုင်း ကျောက်ဆောင်&nbsp;</p>

<p>သံပြိုင်ကျူးဧသံများ &hellip; ကမ္ဘာမြေပြင် တစ်ခုလုံး ပျံ့နှံ့စေ &hellip;</p>

<p>Cho : အောင်မြင်ခြင်းနှင့် ထမြောက်ခဲ့ပြီဟေ့&nbsp;</p>

<p>မာရ်နတ်အား အလှဲထိုးခဲ့ပြီဟေ့&nbsp;</p>

<p>ထာဝရငရဲမှ လွတ်မြောက်ခဲ့ပြီဟေ့&nbsp;</p>

<p>ထာဝရအသက်ရရှိခဲ့ပြီဟေ့ &nbsp;ယေရှုကြောင့်သာ</p>

<p>(လွတ်မြောက်ခြင်းနဲ့ ကခုန်မယ် &hellip;</p>

<p>ဝမ်းမြောက်ခြင်းနဲ့ ကြွေးကြော်မယ် &hellip;)2</p>

<p>ကိုယ်တော်ရှေ့မှာ<br />
&nbsp;</p>",
နာမတော်ကိုချီးမြှောက်မည်,,,,,"<p>V1 : နာမတော်ကို ချီးမြှောက်မည်&nbsp;</p>

<p>ဂုဏ်တော်ချီးမွမ်းခြင်းကို နှစ်သက်လှ&nbsp;</p>

<p>ဝမ်းမြောက်မည် ကျွန်ုပ်အသက်တာ၌&nbsp;</p>

<p>ကယ်တင်ဖို့ရန် ကြွလာသောကြောင့်&nbsp;</p>

<p>Cho : ကောင်းကင်မှဆင်းကြွလာခဲ့ လမ်းပြဖို့ရန်&nbsp;</p>

<p>ကားတိုင်ထက်၌အသက်စွန့်ရှာ အပြစ်ကြွေး ဆပ်ရန်&nbsp;</p>

<p>ကားတိုင်ထက်မှ သင်္ချိုင်း သို့&nbsp;</p>

<p>သင်္ချိုင်းတွင်းမှ ကောင်းကင်သို့&nbsp;</p>

<p>နာမတော် ချီးမြောက်ပါ၏<br />
&nbsp;</p>",
ကျေးဇူးတော်မှတစ်ပါး,,,,,"<p>V1 : ကျွန်ုပ်အသက်အတွက် အသက်ပေးသူ&nbsp;</p>

<p>ကျွန်ုပ်အပြစ်အတွက် ကိုယ်စားထမ်းရွက်လေသူ&nbsp;</p>

<p>ကျွန်ုပ်ဘဝရဲ့အဆိုးများ လွင့်စေတဲ့သူ &hellip;</p>

<p>V2 : ဖြောင့်မတ်ခြင်းကိုပေးသူ&nbsp;</p>

<p>သခင့်ရဲ့ ဂရုဏာတရား အပြည့်အဝခံယူ&nbsp;</p>

<p>ကျွနု်ပ်ဘဝရဲ့အဓိပ္ပါယ်ရှိစေတဲ့သူ&hellip;</p>

<p><br />
Cho : အကြီးမြတ်ဆုံးသောဘုရား ကိုယ်တော်ရှင်သာ ထာဝရပါ</p>

<p>&nbsp;မြေမှုန့်ထဲမှ ကျွနု်ပ်အားရွေးနုတ်ခြင်းက သခင့်အတွက်ပါ</p>

<p>&nbsp;ယေရှုရှင်&hellip;ကိုယ်တော်တစ်ပါးသာ&nbsp;</p>

<p>ကမ္ဘာအဆက်ဆက်ဘုန်းကြီးစေပါ&nbsp;</p>

<p>အနိမ့်အမြင့်အတက်အကျ ဘယ်လိုအရာတွေ ကြုံတွေ့လာ&nbsp;</p>

<p>ကိုယ်တော် ကျွန်ုပ်ရဲ့အနားနား အမြဲတမ်းရှိခြင်းက တစ်သက်စာ&nbsp;</p>

<p>ဒီဘဝမှာ ကျေးဇူးတော်မှတစ်ပါး အခြားသော မင်္ဂလာ အကျွန်ုပ်၌ မရှိပါ<br />
&nbsp;</p>",
