Reference ID,Hymn Number,Title (Myanmar),Title (English),Composer,Category,Scriptures,PDF,PPTX,Verse Count,Lyrics
307,294,"ချစ်သနားယေရှုဘုရားကျူး","Jesus, lover of my soul","Simeon B. Marsh","ငြိမ်သက်ဝမ်းမြောက်ခြင်း","ဆာ၊ ၉း၉","files/hymn-307.pdf","files/hymn-307.pptx",4,"[Verse 1]
ချစ်သနား ယေရှုဘုရား ရင်တော်၌ မှီခိုပါစေ၊
ပြင်းစွာသော မုန်တိုင်းကျလာ၊ လှိုင်းတံပိုးထအားကြီးလေ။
ဤဘဝ မုန်တိုင်းလွန်အောင်၊ လက်တော်ဖြင့် ကွယ်ကာအုပ်ထား၊
ကောင်းကင်ဆိပ်တော်တွင်းတိုင်အောင်၊ ဘေးလွတ်မဲ့ ပို့ဆိုက်စေပါ။

[Verse 2]
ကိုးကွယ်ခိုရာခြားမမြင်၊ ကိုယ်တော်၌သာ မှီတွယ်ရာ၊
စွန့်ပယ်အိုမစွန့်ပယ်နှင့် ထောက်မအားပေးတော်မူပါ၊
ကိုယ်တော်ကိုသာ ကိုးစားလျှင်၊ ကိုယ်တော်ကို မျှော်လင့်နေရာ၊
ကိုယ်တော်၏ အတောင်တော်ဖြင့်၊ ကျွန်ုပ်ခေါင်းကို ဖုံးအုပ်ပါ။

[Verse 3]
အိုခရစ်လိုလေသမျှ ကိုယ်တော်၌ ကြွယ်ဝစွာရှိ၊
လဲသူချီ နွမ်းသူထောက်ရ၊ နာသူကန်းသူ ချမ်းသာ၏၊
ကိုယ်တော်ဖြောင့်မတ် သန့်ရှင်းသည်၊ ကျွန်ုပ်မှာ အပြစ်လျှင်သာ၊
ကျေးဇူးဂုဏ်တော် စုံလင်၏၊ ကျွန်ုပ်စက်ဆုပ်ရွံ့ဖွယ်သာ။

[Verse 4]
ကြွယ်ဝသော ကျေးဇူးတော်ဖြင့်၊ များစွာသော အပြစ်ဖြေရာ၊
မေတ္တာတော်ရေများစွာနှင့်၊ ဆေးကြောစင်ကြယ်စေမူပါ၊
ကိုယ်တော်သာ အသက်သခင်၊ ကိုယ်တော်က သက်ရေတိုက်ကျွေး၊
ကျွန်ုပ်စိတ်အတွင်း၌ပင်၊ ထာဝရ စမ်းရေပေါက်စေ။ အာမင်။"
308,295,"ပူဇော်ရာရှိသမျှ ကိုယ်တော်ထံကျူး","We give Thee but Thine Own","Joseph Barnby (1838-1896)","ငြိမ်သက်ဝမ်းမြောက်ခြင်း","တ၊ ၁ရး၂၅","files/hymn-308.pdf","files/hymn-308.pptx",5,"[Verse 1]
တင်လှူပူဇော်သက္ကာ၊ ကိုယ်တော်ရှင်၏ ဘဏ္ဍာ
ရှိလေသမျှ ကိုယ်တော်ပိုင်သည်၊ ယုံ၍သာ အပ်ထားသည်။

[Verse 2]
ပေးတော်မူရာ ဆုများ၊ သစ္စာနှင့် သုံးစေပါ၊
အဉီးသီးသော ပူဇော်သက္ကာ၊ ကိုယ်တော်ရှင်အား ဆက်သ။

[Verse 3]
ဝမ်းနည်းသူ နှစ်သိမ့်ရာ၊ နာသူသက်သာစေရာ၊
မိဘမဲ့သား၊ မုဆိုးမများ စောင့်မရန် လူ့ဝန်တာ။

[Verse 4]
သုံ့ပန်းလူကို လွှတ်ဖို့၊ လမ်းလွဲသူရှာဖို့ရာ၊
အသက်လမ်းကို သင်ကြားပေးဖို့၊ ခရစ်ယာန်ဝတ္တရား။

[Verse 5]
ယုံကြည်အားနည်းသော်လည်း၊ နှုတ်ကပတ်တော်ယုံသည်၊
ကိုယ်တော်၏ လူတို့ ပြုသမျှ၊ ကိုယ်တော်ဖို့သာ ဖြစ်ပါ။ အာမင်။"
309,296,"ပြစ်လွှတ်၊ ငြိမ်သက်၊ တန်ခိုးကျူး","Pardon, Peace and Power","James Mc Granahan","ငြိမ်သက်ဝမ်းမြောက်ခြင်း","N/A","files/hymn-309.pdf","files/hymn-309.pptx",6,"[Verse 1]
ကိုယ်တော်မြတ်တွင် ဝမ်းမြောက်လိုလျှင် ကြွယ်ဝခြင်းမျိုး ရေတွက်၊
နှုတ်ကပတ်တော် ယုံကြည်လျက်နှင့် ပေးမည့်ဆုများ မှတ်သား။

[Chorus]
ပြစ်လွှတ်ခြင်း၊ ငြိမ်သက်တန်ခိုး၊ စင်ကြယ်ခြင်းနှင့် သုခဘုံပင်၊
ခရစ်တော်ရှင် ငါ့ဖို့ဖြစ်လျှင်၊ ဝမ်းမြောက်စွာ ကျူးအေးမည်၊ ချီးမွမ်းသီချင်း။

[Verse 2]
ကရုဏာတော် မေတ္တာတော်မြတ်ကြောင်း ပြစ်မျိုးမျိုး လွတ်ရသည်
ငြိမ်သက်ခြင်းလည်း သွေးတော်မြတ်ကြောင့် ပြစ်လွှတ်သောခါ ရ၏။

[Verse 3]
ပြစ်တန်ခိုးကို ချိုးဖဲ့စေဖို့ စွမ်းအးကိုလည်း ပေး၏၊
အတွင်းစိတ်ကို စင်ကြယ်စေဖို့ ဝိညာဉ်တော် ပြုပြင်၏။

[Verse 4]
အခြားဝိညာဉ်အောင်ရန် အခွင့်၊ ဝိညာဉ်တော်ပေးသွင်း၏၊
ခရစ်တော်ရှင် ကိုယ်တော်မြတ်သည်ပင်၊ ငါတို့ စိတ်တွင် ကိန်း၏။

[Verse 5]
သူငယ်ကဲ့သို့ ယုံကြည်ခြင်းဖြင့်၊ ဤဆုများရကြသည်၊
ကိုယ်တော်မြတ်သည် ခရစ်တော်တွင် ပေးမည်ကတိရှိပြီ။"
310,297,"ချီးမွမ်းသီချင်းကျူး","Peace, Perfect peace","N/A","ငြိမ်သက်ဝမ်းမြောက်ခြင်း","ဟေ၊ ၂၆း၃","files/hymn-310.pdf","files/hymn-310.pptx",7,"[Verse 1]
ငြိမ်းခြင်းပြည့်စုံလော့၊ ပြစ်လောကမှောင်မှာ၊
စိတ်ထဲယေရှုသွေး၊ ဖြည်းညှင်းစွာ ပြောကြား။

[Verse 2]
ငြိမ်းခြင်းပြည့်စုံလော့၊ မျိုးမျိုး ရှုပ်ထွေးသည်၊
ယေရှုလိုတော်လိုက်ရာ ချမ်းသာ မှန်ပြီ။

[Verse 3]
ငြိမ်းခြင်းပြည့်စုံလော့၊ ဒုက္ခလှိုင်းတိုက်လျက်၊
ယေရှုရင်တော်တွင်လျှင်၊ တွေ့မည် ငြိမ်သက်။

[Verse 4]
ငြိမ်းခြင်းပြည့်စုံလော့၊ ချစ်သူကွာဝေးလျှင်၊
ယေရှုစောင့်ထိန်းစဉ်၊ ဘေးကင်းသူငါပင်။

[Verse 5]
ငြိမ်းခြင်းပြည့်စုံလော့၊ အနာဂတ်မသိ၊
ယေရှုရှင်ကို သိ၊ ပလ္လင်တော်ပေါ်ရှိ။

[Verse 6]
ငြိမ်းခြင်းပြည့်စုံလော့၊ သေမင်းရိပ်ဖုံးစဉ်၊
သေမင်းတန်ခိုးများ အောင်ပြီ ယေရှုရှင်။

[Verse 7]
တန်ပြီ၊ လောကမှုရေး ငြိမ်းမည်မကြာ၊
ခေါ်မည်၊ ယေရှု ကောင်းကင် ငြိမ်းခြင်းစံရာ။ အာမင်၊"
311,298,"ကိုယ်တော်၌ ငြိမ်ဝပ်စွာနေပါကျူး","Rest in the Lord","N/A","ငြိမ်သက်ဝမ်းမြောက်ခြင်း","ဆာ၊ ၃ရးရ","files/hymn-311.pdf","files/hymn-311.pptx",5,"[Verse 1]
ကောင်းစားဆင်းရဲ ဘယ်သို့မဆို၊ ဘယ်သို့ စုံစမ်းတွေ့သည်မဆို၊
သည်းခံလျက်နှင့် ကိုယ်တော်မြတ်၌ ငြိမ်ဝပ်စွာနေပါ။

[Chorus]
သင့်လမ်းပေါ်မှာ မိုးတိမ်လွှမ်းသော်လည်း၊ ကိုယ်တော်၌ ငြိမ်စွာနေ၊
ခပ်သိမ်းသောမှု မျိုးကောင်းကျိုး ဖြစ်စေသည်၊ ငြိမ်စွာစောင့်လျက်ဆုတောင်း။

[Verse 2]
မုန်တိုင်းလွန်သော် ငြိမ်သက်ခြင်းသည်၊ ခဏမျှသာ တည်ရသော်လည်း၊
ယေရှု၌ ငြိမ်သက်ခြင်း စဉ်တည် ငြိမ်ဝပ်စွာနေပါ။

[Verse 3]
ကိုယ်တော်၌သာ ငြိမ်စွာနေပါ၊ ထိုငြိမ်သက်ခြင်းအကြောင်းအရာ
လူဘာသာဖြင့် ပြော၍မနိုင်၊ ငြိမ်ဝပ်စွာနေပါ။

[Verse 4]
ကိုယ်တော်၌သာ ငြိမ်စွာနေပါ၊ ချစ်ခြင်းဖြင့် ဖန်ဆင်းအုပ်စိုးသည်၊
ကတိတော်ကို မြည်းစမ်းပါလေ၊ ငြိမ်ဝပ်စွာနေပါ။"
312,299,"ကောင်းပေသည်ကျူး","It is well","Philip P. Bliss (1838-1876)","ငြိမ်သက်ဝမ်းမြောက်ခြင်း","ဆာ၊ ၅၅း၁၈","files/hymn-312.pdf","files/hymn-312.pptx",5,"[Verse 1]
ငြိမ်သက်ခြင်း မြစ်လို ကျွန်ုပ်ကို လမ်းပြသည်၊
ဝမ်းနည်းခြင်းပင်လယ်လှိုင်းလိမ့်လို၊ ကိုယ်တော်ကျွန်ုပ်အား သင်သောအရာများသည်
ကောင်းပေသည်၊ ကောင်းပေသည်၊ ဝိညာဉ်ဖို့။

[Chorus]
ကောင်းပေသည်၊ ဝိညာဉ်ဖို့၊
ကောင်းပေသည်၊ ကောင်းပေသည်၊ ဝိညာဉ်ဖို့။

[Verse 2]
စာတန်နှောင့်ယှက်၍ စုံစမ်းခြင်း ရောက်သော်လည်း၊
ကတိတော်မြတ်တည်မြဲပါစေ၊ ခရစ်တော် ကျွန်ုပ်အားနည်းခြင်းထောက်ရှုပြီ၊
ကျွန်ုပ်ဝိညာဉ်ဖို့ သွေးတော် သွန်းလေ။

[Verse 3]
အိုအံ့ဖွယ်ချစ်ခြင်း မေတ္တာတော်အောက်မေ့သော်၊
ငါ၏ အပြစ်အားလုံးတို့ပင်၊ ငါမှ လွတ်ရှင်းကွာဆွဲခြင်းခံ တိုင်တော်ပေါ်၊
ကိုယ်တော်အား ချီးမွမ်းလော့၊ ငါ့ဝိညာဉ်။

[Verse 4]
နောက်ဆုံးနေ့၌ ကိုယ်တော်သက်ဆင်းကြွသောခါ၊
မိုးတိမ်ရီမှောင် လွင့်ပျောက်လိမ့်မည်၊ ကိုယ်တော် ဤလောကသို့ ဆင်းသက်ကြွလာရာ၊
ကျွန်ုပ်ဝိညာဉ်ဖို့ ကောင်းလှပေသည်။"
313,300,"ခရစ်ယာန်စစ်သည်တို့ချီကျူး","Onward Christian Soldiers","Arthur S. Sullivan","ဆိုင်ပြိုင်တိုက်လှန်ခြင်း","တရား၊ ၂၉း၆","files/hymn-313.pdf","files/hymn-313.pptx",6,"[Verse 1]
တက်ကြ ခရစ်ယာန်စစ်သည် တိုက်ဖို့ချီသည်နည်း၊
ယေရှုကားတိုင်ထမ်း၍ ရှေ့တက်စိတ်အားကြီး၊
ရန်သူတွေ့အောင် ခရစ်တော် ကိုယ်တိုင်ကြွနှင့်၏၊
စစ်ပွဲထဲသို့ဝင်လော့၊ ထူအလံတော်ကြည့်။

[Chorus]
တက်ကြခရစ်ယာန်စစ်သည်၊ တိုက်ဖို့ချီသည်နည်း၊
ယေရှုကားတိုင်ထမ်း၍ ရှေ့တက် စိတ်အားကြီး။

[Verse 2]
အောင်မြင်နိမိတ် မြင်၍ စာတန်လူဆုတ်ပြေး၊ တက်ကြခရစ်ယာန်စစ်သည်၊
အောင်ပွဲခံရလေ၊ ကြွေးကြော်သံကို ကြားသော်၊ စာတန်နိုင်ငံတုန်၊
ညီအစ်ကိုတို့ ဟစ်လော့ ကျယ်ကျယ် ချီးမွမ်းကုန်။

[Verse 3]
အားကြီးဗိုလ်ပါများလို ခရစ်အသင်းတော်သား၊ ရှေးသန့်ရှင်းသူများတို့
ခြေရာလိုက်နေကြ၊ ကွဲပြားဝါဒကင်း၏၊ ကိုယ်တကိုယ်လျှင်သာ၊
တသမျှော်လင့်ခြင်းညီ၊ မေတ္တာစိတ်တပါး။

[Verse 4]
စိုးမင်းအာဏာရွေ့သွား၊ တိုင်းပြည့်ပေါ်ပျောက်ချေ၊ ယေရှုနိုင်ငံတော်ကား၊
မြဲတည်နေရလေ၊ မာရ်ဆိုး၏ နိုင်ငံအောင်ခွင့်လျင်းမရ၊
ခရစ်တော်ကိုယ်တိုင် မိန့်သံမြဲ ကတိတော်ထား။

[Verse 5]
ထို့ကြောင့်တက်လူမျိုးတွေ ငါတို့ဘောင်ဝင်စား၊ ညီညာသီချင်းဆိုလေ၊
အောင်မြင်ခွင့်ကျူးကြ၊ ခရစ်တော်သာ ဘုရင်ရှင် မင်းတကာပေါ်ထား၊
ကောင်းကင်မြေကြီး ပြိုင်လျှင် ချီးမွမ်းထောမနာ။"
314,301,"ယေရှုဖို့ထကြကျူး","Stand up stand up for Jesus","George J. Webb","ဆိုင်ပြိုင်တိုက်လှန်ခြင်း","ရော၊ ၁၂း၂၁","files/hymn-314.pdf","files/hymn-314.pptx",3,"[Verse 1]
ယေရှုဖို့ ရပ်လျက်တိုက်ကြ၊ ကားတိုင်စစ်သူရဲများ၊
အလံတော်ကို ချီးမြှောက်ကြ ရှုံးခြင်းမခံစေရာ။
အောင်မြင်ခြင်းမှ အောင်ခြင်းသို့ တပ်တော်ဆောင်ပို့မူမည်၊
ရန်သူတိုင်း ရှုံးသည်တိုင်အောင်၊ ဗိုလ်ချုပ်ယေရှုတိုက်မည်။

[Verse 2]
ထွက်ကြ ယေရှုဖို့ တိုက်ကြ၊ တံပိုးမှုတ်သံနားထောင်၊
စစ်ပွဲတွင် တိုက်ရန် ချီသွား၊ ဤနေ့တွင် စစ်ပွဲအောင်၊
တပ်တော်တွင် စစ်မှုထမ်းကြ၊ ရန်သူတို့များပြားလှ၊
ဘေးရောက်သည်ခါ ရဲရင့်ပါ၊ အားချင်းဆိုင်၍ တိုက်ကြ။

[Verse 3]
ထကြ ယေရှုဖို့ တိုက်ကြ၊ ကိုယ်တော်မြတ်အားနှင့်သာ၊
သင်၏ အားကို ကိုးစားလျှင်၊ ဧကန်ရှုံးမည် မှတ်ပါ၊
ဧဝံဂေလိ ဒိုင်းလွှားဆောင်၊ ဆုတောင်းလျက်စောင့်နေပါ၊
ဆောင်ရွက်ရန်အမှုရှိလျှင်၊ အစဉ်အသင့်ရှိရာ။"
315,302,"အနန္တဘုရင်လမ်းပြကျူး","Lead on, O king eternal","Henry Smart (1813-1879)","ဆိုင်ပြိုင်တိုက်လှန်ခြင်း","N/A","files/hymn-315.pdf","files/hymn-315.pptx",3,"[Verse 1]
အနန္တဘုရင်လမ်းပြ၊ စစ်ချီရန်နေ့ ရောက်ပြီ၊
အောင်မြေသလင်း၌ တဲတော် ကျွန်တို့အိမ်များပင်တည်း၊
ကိုယ်တော်ရှင်၏ တန်ခိုးနှင့် ပြင်ဆင်အားပြည့်ကြပြီ၊
အနန္တဘုရင် ယခုအောင်သံ သီဆိုကြမည်။

[Verse 2]
အနန္တဘုရင်လမ်းပြ၊ ပြစ်ရန် ငြိမ်းသည်တိုင်အောင်၊
ငြိမ်သက်ရှင်းလင်း ဘေးရန်ကင်း၊ ကောင်းမြတ်ခြင်းထပ်ဆင့်လောင်း၊
ဓါးလှံလက်နက်မှစ၍ တိုက်ခြင်းအားဖြင့် မဟုတ်၊
သနားမေတ္တာအားဖြင့်သာ ကောင်းကင်နိုင်ငံတည်ရာ။

[Verse 3]
အနန္တဘုရင်လမ်းပြ၊ မကြောက်မဆုတ် လိုက်မည်၊
မျက်နှာတော် ထင်ရှားပေါ်တိုင်း၊ ရွှင်လန်းခြင်း ထွန်းလင်းသည်၊
ဝန်ရှိသမျှပေါ့ပါးလှ၊ ခရီးတောက်ပါကြည်လင်၊
သရဖူကား အောင်ဆုတည်း၊ လမ်းပြ အနန္တရှင်။ အာမင်။"
316,303,"ရပ်တန့်ခေါ်ကျူး","Hold the fort","Philip P. Bliss (1838-1876)","ဆိုင်ပြိုင်တိုက်လှန်ခြင်း","ဗျာ၊ ၂း၂၅","files/hymn-316.pdf","files/hymn-316.pptx",5,"[Verse 1]
ယေရှုတပ်သား၊ သင်းဝင်သူများ၊ နားစွင့်ကြကုန်စေ၊
ယေရှုနိုးသံ ချိုလှဝန်ခံ၊ စိတ်နှလုံးသွင်းလေ။

[Chorus]
ရပ်တန့်ကုန်လော့၊ စစ်ချီသွားသော်၊ အောင်ခွင့်ငါပေးမည်
စစ်သူရဲဘော် တိုးစေကုန်လော့၊ ငါသင်တို့ဘက်ရှိ။

[Verse 2]
လောကပျော်ရာ ဒုစရိုက်များ လျင်စွာ ပယ်ပါဉီး၊
စစ်တန်ဆာများ သံခမောက်၊ ဓား စရှိများကို ယူ။

[Verse 3]
အားမကုန်ဘဲ၊ စိတ်မပျက်လွယ် စဉ်မပြတ်တိုက်လေ၊
ငါတို့ဘက်တွင် ယေရှုပါစဉ်၊ ဘယ်သို့ ပူအံ့ချေ။

[Verse 4]
ကြာမမြင့်မီ ကျေးဇူးရှင်ကြီး၊ သာဓုခေါ်မူခါ၊
အောင်ဆု အောင်ပန်းထူးမြတ်ယူရန်၊ ယေရှုပေးဖွယ်ရာ။"
317,304,"ရဲဝံ့သစ္စာရှိပါကျူး","Dare to be brave, dare to be true","Duncan","ဆိုင်ပြိုင်တိုက်လှန်ခြင်း","N/A","files/hymn-317.pdf","files/hymn-317.pptx",3,"[Verse 1]
ရဲဝံ့စမ်းပါ၊ သစ္စာရှိပါ၊ ကိုယ်တော်ရှင်သည် သင်နှင့်အတူ ရှိ၏၊
ရဲရင့်လှစွာ အမှန်ဖို့တိုက်ပါ၊ ခရစ်တော်သည် သင်၏ စစ်ဗိုလ်ဖြစ်သည်။
ရဲရင့်ခြင်းနှင့်သာ တိုက်ပါ တိုက်ပါ၊ ခရစ်တော်သည် ကယ်တင်ရန် စွမ်း၏။

[Verse 2]
ရဲဝံ့စမ်းပါ၊ သစ္စာရှိပါ၊ ခမည်းတော်သည် သင့်ကို စောင့်မရှုကြည့်၊
သင်ကြောက်သောခါ ကိုယ်တော်ကို ခေါ်ပါ၊ ကျေးဇူးတော်သည် သင့်ဖို့ လုံလောက်ပေ၏၊
ရဲရင့်ခြင်းနှင့်သာ တိုက်ပါ တိုက်ပါ၊ ခရစ်တော်သည် ကယ်တင်ရန် စွမ်း၏။

[Verse 3]
ရဲဝံ့စမ်းပါ၊ သစ္စာရှိပါ၊ အဆုံးတိုင်အောင် သင့်ကို မစပါစေ၊
ခြားသူတို့အား အစဉ်မစပါ၊ နှိပ်စက်ခြင်းခံရသူတို့အား ကွယ်ကာ၊
ရဲရင့်ခြင်းနှင့်သာ တိုက်ပါ တိုက်ပါ၊ ခရစ်တော်သည် ကယ်တင်ရန် စွမ်း၏။"
318,305,"နှိုးဆော်ကျူး","N/A","Lowell Mason (1792-1872)","ဆိုင်ပြိုင်တိုက်လှန်ခြင်း","N/A","files/hymn-318.pdf","files/hymn-318.pptx",5,"[Verse 1]
အိုငါ့ဝိညာဉ် သတိနှင့်နေ၊ သင့်ရန်သူများစွာ ထကြပြီ၊
သင့်ကို ကောင်းကင်မှ ဆွဲခြင်းငှာ ကြိုးစားကြမည်၊ အစဉ်မှတ်ပါ။

[Verse 2]
စောင့်လျက် တိုက်လျက် ဆုတောင်းလျက် နေအောင်မြင်ခြင်းကို မစွန့်ပါနှင့်၊
နေ့တိုင်း အစဉ်အားထုတ်ကြိုးစား သင့်ရန်သူများကို ခုခံပါ။

[Verse 3]
ရန်သူများကို ငါအောင်လေပြီ ငြိမ်ဝပ်စွာ ငါအိပ်ပျော်ပါမည်၊
သင်ပြောလျက်နှင့် သတိမထား၊ ဧကန်အမှန် ရှုံးမည်မှတ်ပါ။

[Verse 4]
အိုငါ့ဝိညာဉ် သေသည်တိုင်အောင် စွမ်းအားမလျော့ ကြိုးစားပါဉီး၊
ရန်သူများကို မကြောက်ရွံ့ဘဲ ဘုရားကျေးဇူးကိုးစားအမြဲ။

[Verse 5]
ရန်သူများကို အောင်သော နေ့တွင် မကုန်မဆုံးနိုင်သော စည်းစိမ်၊
သန့်ရှင်းသူများတို့နှင့်တကွ၊ စံစားရမည် အစဉ်မှတ်ပါ။ အာမင်။"
319,305,"နှိုးဆော်ကျူး","N/A","Lowell Mason (1792-1872)","ဆိုင်ပြိုင်တိုက်လှန်ခြင်း","N/A","files/hymn-319.pdf","files/hymn-319.pptx",5,"[Verse 1]
အိုငါ့ဝိညာဉ် သတိနှင့်နေ၊ သင့်ရန်သူများစွာ ထကြပြီ၊
သင့်ကို ကောင်းကင်မှ ဆွဲခြင်းငှာ ကြိုးစားကြမည်၊ အစဉ်မှတ်ပါ။

[Verse 2]
စောင့်လျက် တိုက်လျက် ဆုတောင်းလျက် နေအောင်မြင်ခြင်းကို မစွန့်ပါနှင့်၊
နေ့တိုင်း အစဉ်အားထုတ်ကြိုးစား သင့်ရန်သူများကို ခုခံပါ။

[Verse 3]
ရန်သူများကို ငါအောင်လေပြီ ငြိမ်ဝပ်စွာ ငါအိပ်ပျော်ပါမည်၊
သင်ပြောလျက်နှင့် သတိမထား၊ ဧကန်အမှန် ရှုံးမည်မှတ်ပါ။

[Verse 4]
အိုငါ့ဝိညာဉ် သေသည်တိုင်အောင် စွမ်းအားမလျော့ ကြိုးစားပါဉီး၊
ရန်သူများကို မကြောက်ရွံ့ဘဲ ဘုရားကျေးဇူးကိုးစားအမြဲ။

[Verse 5]
ရန်သူများကို အောင်သော နေ့တွင် မကုန်မဆုံးနိုင်သော စည်းစိမ်၊
သန့်ရှင်းသူများတို့နှင့်တကွ၊ စံစားရမည် အစဉ်မှတ်ပါ။ အာမင်။"
320,306,"ဘုရားသားတော် စစ်ချီတော်မူခြင်းကျူး","The son of God goes forth to war","Henry S. Cutler (1824-1902)","ဆိုင်ပြိုင်တိုက်လှန်ခြင်း","၁ တိ၊ ၆း၁၂","files/hymn-320.pdf","files/hymn-320.pptx",3,"[Verse 1]
ဘုရင့်မကိုဋ်ရစိမ့်သောငှာ ဘုရားသားတော် စစ်ချီ၊
အလံတော်သည် အဝေးထင်ရှား၊ အဘယ်သူလိုက်သနည်း၊
သခင်ဘုရားခံ ဒုကခပင် ဆက်ဆံ၍ အောင်မြင်သည်၊
လက်ဝါးကပ်တိုင်တော် ထမ်းသဖြင့် နောက်တော်လိုက်သူပေတည်း။

[Verse 2]
သေမည့်ဆဲဆဲ ရွှေကောင်းကင်မှာ မိမိသခင်မြင်၍၊
ဆုတောင်းလျက်နှင့် အသက်ကုန်သွား စင်စစ် သတေန်ပေ၊
ထိုသူကဲ့သို့ ရန်သူတို့ဘို့ ဆုတောင်းနိုင်သောသူသည်
သခင်ယေရှု နောက်လိုက်သူတို့ ဧကန်အဝင်ဖြစ်၏။

[Verse 3]
မဟာဝိညာဉ်ဆုကျေးဇူးရ၊ တကျိပ်နှစ်ပါးတို့လည်း၊
သေဘေးမကြောက် မျှော်လင့်နေကြ၊ အဆုံးတိုင်အောင် တည်ကြည်၊
ခြင်္သေ့မက၊ မိုးထားသော ဓါး၊ မကြောက်အောင်လျှိုးခံသည်၊
သန့်ရှင်းသူပေါင်းအဝင်အပါ၊ အဘယ်သူ လိုက်သနည်း။ အာမင်။"
321,307,"ကြိုးစားခြင်းအသင်း၏ သီချင်း","Christian endeavour song","George J. Webb","ဆိုင်ပြိုင်တိုက်လှန်ခြင်း","N/A","files/hymn-321.pdf","files/hymn-321.pptx",4,"[Verse 1]
ကြိုးစားအသင်းဝင်သူတို့၊ သင်တို့ သစ္စာခံပြီ၊
ယေရှုကိုယ်တော် အသွေးဖြင့် သင်တို့ကို ရွေးနုတ်သည်၊
ဘုရားသခင်၏ သားတို့ ထကြမာရ်နတ်လက်မှ၊
လွတ်၍ လောကီစည်းစိမ်ကို လျစ်လျူလျက် ကြိုးစားကြ။

[Verse 2]
အသင်းဝင်သော သူတို့သည် အလင်း၏သား ဖြစ်၏၊
ဂုဏ်ကျေးဇူးတော်ကို ခံမည်၊ ကတိထားတော်မူပြီ၊
သစ္စာအမှန်ခံပြီးလျှင် ခံသည်အတိုင်း ပြုကြ၊
နောက်ဆုံးနေ့၌ ကိုယ်တော်နှင့် ကောင်းကင်သို့ တက်ကြွရှာ။

[Verse 3]
သင့်တွက် သေခြင်းခံ ယေရှုအောက်မေ့၍ ကြိုးစားပါ၊
ကိုယ်တော်၏ သစ္စာရှိသူ အမှုတော်ဆောင်ရွက်ကြ၊
မိမိအလိုကို ငြင်းပယ်၊ ယခုကိုယ်ကို မပိုင်၊
သခင်သည် သင့်ကို ရွေးချယ်၊ ကိုယ်တော်ရှင် ပိုင်မူ၏။

[Verse 4]
မာရ်နတ်၏ ချည်နှောင်ခြင်းနှင့် အပြစ်သံကြိုးကိုလည်း၊
ကြိုးစား၍ ပယ်ရှားကြစို့၊ ပန်းတုံးတိုင်ရောက်ဖို့ပြေး၊
ကိုယ်တော်၏ မေတ္တာအောင်လံ၊ သင်တို့ရှေ့မှ သွားသည်၊
အောင်ဆုခံသူသည် အောင်ပန်းသင့်အား ပေးတော်မူမည်။ အာမင်။"
322,308,"လက်နက်ဆောင်လုလင်ကျူး","Only on armour bearer","Philip P. Bliss (1838-1876)","ဆိုင်ပြိုင်တိုက်လှန်ခြင်း","N/A","files/hymn-322.pdf","files/hymn-322.pptx",4,"[Verse 1]
လက်နက်ဆောင်လုလင်သာလျှင် ဖြစ်ရသော်လည်း၊
ရှင်ဘုရင် အာဏာသံနားခံစောင့်မည်၊ ချီတက်လော့ဟု အမိန့်တော်သံကြားလျှင်၊
ဗိုလ်ချုပ်တော်အပါးမှာ ရပ်လျလက်စစ်တိုက်မည်။

[Chorus]
ချီတက်လော့ဟု ကြွေးကြော်သံနာခံကြ၊
ကြည့်ပါ အားနည်းသူများ နောက်လန်လဲကြ၊
လက်နက်ဆောင်လုလင်သာလျှင် ဖြစ်ရသော်လည်း၊
ဗိုလ်ချုပ်တော်မင်း ကျွန်ုပ်ကို အားကိုးမည်၊
လက်နက်ဆောင်လုလင်သာလျှင် ဖြစ်ရသော်လည်း၊
ဗိုလ်ချုပ်တော်မင်း ကျွန်ုပ်ကို အားကိုးမည်။
ျ

[Verse 2]
လက်နက်ဆောင်လုလင်သာလျှင် ဖြစ်ရသော်လည်း၊
စစ်တိုက်သံ ကြွေးကြော်သံကို ကြားရလျှင်၊ စစ်တိုက်သံ ကြွေးကြောသံကို ကြားရလျှင်၊
ဤမှာ ကျွန်ုပ်ရှိ၏ဟု ပြန်၍ဆိုမည်။

[Verse 3]
လက်နက်ဆောင်လုလင်သာလျှင် ဖြစ်ရသော်လည်း၊
စစ်ပွဲတွင် ကျွန်ုပ်ကောင်းစွာ စစ်တိုက်လျှင်၊ စစ်ပွဲတွင် ကျွန်ုပ်ကောင်းစွာ စစ်တိုက်လျှင်၊
ဆုပေးသော ကာလမှာ ကျွန်ုပ်ဆုရမည်။
၃၀၈ (က) 	အာဇာနည်ကောင်း ဖြစ်လိုသည်
အာဇာနည်ကောင်း ဖြစ်လိုသည် ရဲရင့်သတ္တိရှိသူ
အာဇာနည်ကောင်း ဖြစ်လိုသည် ကျမ်းစာသူရဲကောင်းများ
အာဇာနည် ယေရှုကဲ့သို့ မေတ္တာအောင်လံအောက်တွင်
လက်ဝါးကပ်တိုင်တော် အာဇာနည်ဖြစ်လို။"
